datum,ervaring,geslacht,gewichtsklasse,ploeg,naam,zone,trainingype,500_split,aantal_intervallen,intervaltype,interval_afstand,interval_tijd,interval_nummer,rust,machine,spm,2k tijd,2k datum
3-1-2022,0,M,L,EJL,l22,ED+,3x7',1:57.6,3,tijd,,420,3,,ergometer,20,7:08.3,11-12-2021
3-1-2022,0,M,L,EJL,l23,ED+,3x7',,3,tijd,,420,1,,ergometer,20,,11-12-2021
3-1-2022,0,M,L,EJL,l23,ED+,3x7',1:55.7,3,tijd,,420,2,,ergometer,20,,11-12-2021
3-1-2022,0,M,L,EJL,l23,ED+,3x7',1:59.0,3,tijd,,420,3,,ergometer,20,,11-12-2021
3-1-2022,0,M,L,EJL,l24,ED+,3x7',1:53.6,3,tijd,,420,1,,ergometer,20,7:08.3,11-12-2021
3-1-2022,0,M,L,EJL,l24,ED+,3x7',2:06.1,3,tijd,,420,2,,ergometer,20,7:08.3,11-12-2021
3-1-2022,0,M,L,EJL,l24,ED+,3x7',1:58.8,3,tijd,,420,3,,ergometer,20,7:08.3,11-12-2021
,,,,,,,,,,,,,,,,,,
10-1-2022,0,M,L,EJL,l17,ED+,3x8',,3,tijd,,480,1,,ergometer,20,6:55.6,11-12-2021
10-1-2022,0,M,L,EJL,l17,ED+,3x8',,3,tijd,,480,2,,ergometer,20,6:55.6,11-12-2021
10-1-2022,0,M,L,EJL,l17,ED+,3x8',,3,tijd,,480,3,,ergometer,20,6:55.6,11-12-2021
10-1-2022,0,M,L,EJL,l18,ED+,3x8',1:53.9,3,tijd,,480,1,,ergometer,20,7:00.5,11-12-2021
10-1-2022,0,M,L,EJL,l18,ED+,3x8',2:02.2,3,tijd,,480,2,,ergometer,20,7:00.5,11-12-2021
10-1-2022,0,M,L,EJL,l18,ED+,3x8',1:58.3,3,tijd,,480,3,,ergometer,20,7:00.5,11-12-2021
10-1-2022,0,M,L,EJL,l19,ED+,3x8',,3,tijd,,480,1,,ergometer,20,7:29.0,11-12-2021
10-1-2022,0,M,L,EJL,l19,ED+,3x8',,3,tijd,,480,2,,ergometer,20,7:29.0,11-12-2021
10-1-2022,0,M,L,EJL,l19,ED+,3x8',,3,tijd,,480,3,,ergometer,20,7:29.0,11-12-2021
10-1-2022,0,M,L,EJL,l20,ED+,3x8',1:51.1,3,tijd,,480,1,,ergometer,20,6:45.5,11-12-2021
10-1-2022,0,M,L,EJL,l20,ED+,3x8',1:51.0,3,tijd,,480,2,,ergometer,20,6:45.5,11-12-2021
10-1-2022,0,M,L,EJL,l20,ED+,3x8',1:51.9,3,tijd,,480,3,,ergometer,20,6:45.5,11-12-2021
10-1-2022,0,M,L,EJL,l21,ED+,3x8',1:57.8,3,tijd,,480,1,,ergometer,20,7:07.7,11-12-2021
10-1-2022,0,M,L,EJL,l21,ED+,3x8',1:57.6,3,tijd,,480,2,,ergometer,20,7:07.7,11-12-2021
10-1-2022,0,M,L,EJL,l21,ED+,3x8',1:59.0,3,tijd,,480,3,,ergometer,20,7:07.7,11-12-2021
10-1-2022,0,M,L,EJL,l22,ED+,3x8',1:52.4,3,tijd,,480,1,,ergometer,20,7:08.3,11-12-2021
10-1-2022,0,M,L,EJL,l22,ED+,3x8',1:59.4,3,tijd,,480,2,,ergometer,20,7:08.3,11-12-2021
10-1-2022,0,M,L,EJL,l22,ED+,3x8',1:58.2,3,tijd,,480,3,,ergometer,20,7:08.3,11-12-2021
10-1-2022,0,M,L,EJL,l23,ED+,3x8',2:00.0,3,tijd,,480,1,,ergometer,20,,11-12-2021
10-1-2022,0,M,L,EJL,l23,ED+,3x8',,3,tijd,,480,2,,ergometer,20,,11-12-2021
10-1-2022,0,M,L,EJL,l23,ED+,3x8',,3,tijd,,480,3,,ergometer,20,,11-12-2021
10-1-2022,0,M,L,EJL,l24,ED+,3x8',1:58.3,3,tijd,,480,1,,ergometer,20,7:08.3,11-12-2021
10-1-2022,0,M,L,EJL,l24,ED+,3x8',1:58.3,3,tijd,,480,2,,ergometer,20,7:08.3,11-12-2021
10-1-2022,0,M,L,EJL,l24,ED+,3x8',2:04.7,3,tijd,,480,3,,ergometer,20,7:08.3,11-12-2021
,,,,,,,,,,,,,,,,,,
17-1-2022,0,M,L,EJL,l17,ED+,3x8',1:56.8,3,tijd,,480,1,,ergometer,20,6:55.6,11-12-2021
17-1-2022,0,M,L,EJL,l17,ED+,3x8',1:57.6,3,tijd,,480,2,,ergometer,20,6:55.6,11-12-2021
17-1-2022,0,M,L,EJL,l17,ED+,3x8',1:59.2,3,tijd,,480,3,,ergometer,20,6:55.6,11-12-2021
17-1-2022,0,M,L,EJL,l18,ED+,3x8',1:56.7,3,tijd,,480,1,,ergometer,20,7:00.5,11-12-2021
17-1-2022,0,M,L,EJL,l18,ED+,3x8',1:58.9,3,tijd,,480,2,,ergometer,20,7:00.5,11-12-2021
17-1-2022,0,M,L,EJL,l18,ED+,3x8',2:04.9,3,tijd,,480,3,,ergometer,20,7:00.5,11-12-2021
17-1-2022,0,M,L,EJL,l19,ED+,3x8',2:02.1,3,tijd,,480,1,,ergometer,20,7:29.0,11-12-2021
17-1-2022,0,M,L,EJL,l19,ED+,3x8',2:00.7,3,tijd,,480,2,,ergometer,20,7:29.0,11-12-2021
17-1-2022,0,M,L,EJL,l19,ED+,3x8',2:02.6,3,tijd,,480,3,,ergometer,20,7:29.0,11-12-2021
17-1-2022,0,M,L,EJL,l20,ED+,3x8',1:51.7,3,tijd,,480,1,,ergometer,20,6:45.5,11-12-2021
17-1-2022,0,M,L,EJL,l20,ED+,3x8',1:50.7,3,tijd,,480,2,,ergometer,20,6:45.5,11-12-2021
17-1-2022,0,M,L,EJL,l20,ED+,3x8',1:52.2,3,tijd,,480,3,,ergometer,20,6:45.5,11-12-2021
17-1-2022,0,M,L,EJL,l21,ED+,3x8',1:57.9,3,tijd,,480,1,,ergometer,20,7:07.7,11-12-2021
17-1-2022,0,M,L,EJL,l21,ED+,3x8',1:58.2,3,tijd,,480,2,,ergometer,20,7:07.7,11-12-2021
17-1-2022,0,M,L,EJL,l21,ED+,3x8',1:58.6,3,tijd,,480,3,,ergometer,20,7:07.7,11-12-2021
17-1-2022,0,M,L,EJL,l22,ED+,3x8',1:56.3,3,tijd,,480,1,,ergometer,20,7:08.3,11-12-2021
17-1-2022,0,M,L,EJL,l22,ED+,3x8',1:56.0,3,tijd,,480,2,,ergometer,20,7:08.3,11-12-2021
17-1-2022,0,M,L,EJL,l22,ED+,3x8',1:56.3,3,tijd,,480,3,,ergometer,20,7:08.3,11-12-2021
17-1-2022,0,M,L,EJL,l23,ED+,3x8',,3,tijd,,480,1,,ergometer,20,,11-12-2021
17-1-2022,0,M,L,EJL,l23,ED+,3x8',,3,tijd,,480,2,,ergometer,20,,11-12-2021
17-1-2022,0,M,L,EJL,l23,ED+,3x8',,3,tijd,,480,3,,ergometer,20,,11-12-2021
17-1-2022,0,M,L,EJL,l24,ED+,3x8',1:58.9,3,tijd,,480,1,,ergometer,20,7:08.3,11-12-2021
17-1-2022,0,M,L,EJL,l24,ED+,3x8',2:01.0,3,tijd,,480,2,,ergometer,20,7:08.3,11-12-2021
17-1-2022,0,M,L,EJL,l24,ED+,3x8',1:57.9,3,tijd,,480,3,,ergometer,20,7:08.3,11-12-2021
,,,,,,,,,,,,,,,,,,
24-1-2022,0,M,L,EJL,l17,ED+,3x8',1:53.6,3,tijd,,480,1,,ergometer,20,6:55.6,11-12-2021
24-1-2022,0,M,L,EJL,l17,ED+,3x8',1:54.7,3,tijd,,480,2,,ergometer,20,6:55.6,11-12-2021
24-1-2022,0,M,L,EJL,l17,ED+,3x8',1:55.0,3,tijd,,480,3,,ergometer,20,6:55.6,11-12-2021
24-1-2022,0,M,L,EJL,l18,ED+,3x8',1:56.3,3,tijd,,480,1,,ergometer,20,7:00.5,11-12-2021
24-1-2022,0,M,L,EJL,l18,ED+,3x8',1:56.7,3,tijd,,480,2,,ergometer,20,7:00.5,11-12-2021
24-1-2022,0,M,L,EJL,l18,ED+,3x8',1:57.9,3,tijd,,480,3,,ergometer,20,7:00.5,11-12-2021
24-1-2022,0,M,L,EJL,l19,ED+,3x8',,3,tijd,,480,1,,ergometer,20,7:29.0,11-12-2021
24-1-2022,0,M,L,EJL,l19,ED+,3x8',,3,tijd,,480,2,,ergometer,20,7:29.0,11-12-2021
24-1-2022,0,M,L,EJL,l19,ED+,3x8',,3,tijd,,480,3,,ergometer,20,7:29.0,11-12-2021
24-1-2022,0,M,L,EJL,l20,ED+,3x8',1:50.6,3,tijd,,480,1,,ergometer,20,6:45.5,11-12-2021
24-1-2022,0,M,L,EJL,l20,ED+,3x8',1:50.6,3,tijd,,480,2,,ergometer,20,6:45.5,11-12-2021
24-1-2022,0,M,L,EJL,l20,ED+,3x8',1:49.7,3,tijd,,480,3,,ergometer,20,6:45.5,11-12-2021
24-1-2022,0,M,L,EJL,l21,ED+,3x8',1:57.9,3,tijd,,480,1,,ergometer,20,7:07.7,11-12-2021
24-1-2022,0,M,L,EJL,l21,ED+,3x8',1:59.2,3,tijd,,480,2,,ergometer,20,7:07.7,11-12-2021
24-1-2022,0,M,L,EJL,l21,ED+,3x8',1:59.0,3,tijd,,480,3,,ergometer,20,7:07.7,11-12-2021
24-1-2022,0,M,L,EJL,l22,ED+,3x8',1:57.4,3,tijd,,480,1,,ergometer,20,7:08.3,11-12-2021
24-1-2022,0,M,L,EJL,l22,ED+,3x8',1:56.7,3,tijd,,480,2,,ergometer,20,7:08.3,11-12-2021
24-1-2022,0,M,L,EJL,l22,ED+,3x8',1:54.3,3,tijd,,480,3,,ergometer,20,7:08.3,11-12-2021
24-1-2022,0,M,L,EJL,l23,ED+,3x8',1:56.7,3,tijd,,480,1,,ergometer,20,,11-12-2021
24-1-2022,0,M,L,EJL,l23,ED+,3x8',1:58.3,3,tijd,,480,2,,ergometer,20,,11-12-2021
24-1-2022,0,M,L,EJL,l23,ED+,3x8',,3,tijd,,480,3,,ergometer,20,,11-12-2021
24-1-2022,0,M,L,EJL,l24,ED+,3x8',1:58.3,3,tijd,,480,1,,ergometer,20,7:08.3,11-12-2021
24-1-2022,0,M,L,EJL,l24,ED+,3x8',1:58.5,3,tijd,,480,2,,ergometer,20,7:08.3,11-12-2021
24-1-2022,0,M,L,EJL,l24,ED+,3x8',1:56.3,3,tijd,,480,3,,ergometer,20,7:08.3,11-12-2021
,,,,,,,,,,,,,,,,,,
28-12-2022,0,M,L,EJL,l17,AT,5x5',1:51.2,5,tijd,,300,avg,,ergometer,26,6:55.6,11-12-2021
28-12-2022,0,M,L,EJL,l18,AT,5x5',,5,tijd,,300,avg,,ergometer,26,7:00.5,11-12-2021
28-12-2022,0,M,L,EJL,l19,AT,5x5',1:59.9,5,tijd,,300,avg,,ergometer,26,7:29.0,11-12-2021
28-12-2022,0,M,L,EJL,l20,AT,5x5',1:48.9,5,tijd,,300,avg,,ergometer,26,6:45.5,11-12-2021
28-12-2022,0,M,L,EJL,l21,AT,5x5',1:57.5,5,tijd,,300,avg,,ergometer,26,7:07.7,11-12-2021
28-12-2022,0,M,L,EJL,l22,AT,5x5',1:56.5,5,tijd,,300,avg,,ergometer,26,7:08.3,11-12-2021
28-12-2022,0,M,L,EJL,l23,AT,5x5',1:55.9,5,tijd,,300,avg,,ergometer,26,,11-12-2021
28-12-2022,0,M,L,EJL,l24,AT,5x5',,5,tijd,,300,avg,,ergometer,26,7:08.3,11-12-2021
,,,,,,,,,,,,,,,,,,
18-1-2022,0,M,L,EJL,l17,AT,5x5',1:51.4,5,tijd,,300,avg,,ergometer,26,6:55.6,11-12-2021
18-1-2022,0,M,L,EJL,l18,AT,5x5',1:53.9,5,tijd,,300,avg,,ergometer,26,7:00.5,11-12-2021
18-1-2022,0,M,L,EJL,l19,AT,5x5',1:58.5,5,tijd,,300,avg,,ergometer,26,7:29.0,11-12-2021
18-1-2022,0,M,L,EJL,l20,AT,5x5',1:46.6,5,tijd,,300,avg,,ergometer,26,6:45.5,11-12-2021
18-1-2022,0,M,L,EJL,l21,AT,5x5',1:56.4,5,tijd,,300,avg,,ergometer,26,7:07.7,11-12-2021
18-1-2022,0,M,L,EJL,l22,AT,5x5',1:55.1,5,tijd,,300,avg,,ergometer,26,7:08.3,11-12-2021
18-1-2022,0,M,L,EJL,l23,AT,5x5',,5,tijd,,300,avg,,ergometer,26,,11-12-2021
18-1-2022,0,M,L,EJL,l24,AT,5x5',1:55.0,5,tijd,,300,avg,,ergometer,26,7:08.3,11-12-2021
,,,,,,,,,,,,,,,,,,
25-1-2022,0,M,L,EJL,l17,AT,5x5',1:50.7,5,tijd,,300,avg,,ergometer,26,6:55.6,11-12-2021
25-1-2022,0,M,L,EJL,l18,AT,5x5',1:53.4,5,tijd,,300,avg,,ergometer,26,7:00.5,11-12-2021
25-1-2022,0,M,L,EJL,l19,AT,5x5',1:56.5,5,tijd,,300,avg,,ergometer,26,7:29.0,11-12-2021
25-1-2022,0,M,L,EJL,l20,AT,5x5',1:46.0,5,tijd,,300,avg,,ergometer,26,6:45.5,11-12-2021
25-1-2022,0,M,L,EJL,l21,AT,5x5',1:55.2,5,tijd,,300,avg,,ergometer,26,7:07.7,11-12-2021
25-1-2022,0,M,L,EJL,l22,AT,5x5',1:53.5,5,tijd,,300,avg,,ergometer,26,7:08.3,11-12-2021
25-1-2022,0,M,L,EJL,l23,AT,5x5',,5,tijd,,300,avg,,ergometer,26,,11-12-2021
25-1-2022,0,M,L,EJL,l24,AT,5x5',1:54.2,5,tijd,,300,avg,,ergometer,26,7:08.3,11-12-2021
,,,,,,,,,,,,,,,,,,
15-11-2021,0,M,L,EJL,l17,I,1000m+500m,1:43.2,2,afstand,1000,,1,,ergometer,vrij,6:55.6,11-12-2021
15-11-2021,0,M,L,EJL,l17,I,1000m+500m,1:42.1,2,afstand,500,,2,,ergometer,vrij,6:55.6,11-12-2021
15-11-2021,0,M,L,EJL,l18,I,1000m+500m,,2,afstand,1000,,1,,ergometer,vrij,7:00.5,11-12-2021
15-11-2021,0,M,L,EJL,l18,I,1000m+500m,,2,afstand,500,,2,,ergometer,vrij,7:00.5,11-12-2021
15-11-2021,0,M,L,EJL,l19,I,1000m+500m,1:57.5,2,afstand,1000,,1,,ergometer,vrij,7:29.0,11-12-2021
15-11-2021,0,M,L,EJL,l19,I,1000m+500m,1:50.1,2,afstand,500,,2,,ergometer,vrij,7:29.0,11-12-2021
15-11-2021,0,M,L,EJL,l20,I,1000m+500m,1:41.7,2,afstand,1000,,1,,ergometer,vrij,6:45.5,11-12-2021
15-11-2021,0,M,L,EJL,l20,I,1000m+500m,1:37.4,2,afstand,500,,2,,ergometer,vrij,6:45.5,11-12-2021
15-11-2021,0,M,L,EJL,l21,I,1000m+500m,1:46.9,2,afstand,1000,,1,,ergometer,vrij,7:07.7,11-12-2021
15-11-2021,0,M,L,EJL,l21,I,1000m+500m,1:45.8,2,afstand,500,,2,,ergometer,vrij,7:07.7,11-12-2021
15-11-2021,0,M,L,EJL,l22,I,1000m+500m,1:44.9,2,afstand,1000,,1,,ergometer,vrij,7:08.3,11-12-2021
15-11-2021,0,M,L,EJL,l22,I,1000m+500m,1:45.3,2,afstand,500,,2,,ergometer,vrij,7:08.3,11-12-2021
15-11-2021,0,M,L,EJL,l23,I,1000m+500m,,2,afstand,1000,,1,,ergometer,vrij,,11-12-2021
15-11-2021,0,M,L,EJL,l23,I,1000m+500m,,2,afstand,500,,2,,ergometer,vrij,,11-12-2021
15-11-2021,0,M,L,EJL,l24,I,1000m+500m,1:50.7,2,afstand,1000,,1,,ergometer,vrij,7:08.3,11-12-2021
15-11-2021,0,M,L,EJL,l24,I,1000m+500m,1:42.1,2,afstand,500,,2,,ergometer,vrij,7:08.3,11-12-2021
,,,,,,,,,,,,,,,,,,
1-12-2021,0,M,L,EJL,l17,I,1500m+500m,1:45.4,2,afstand,1500,,1,,ergometer,vrij,6:55.6,11-12-2021
1-12-2021,0,M,L,EJL,l17,I,1500m+500m,1:42.5,2,afstand,500,,2,,ergometer,vrij,6:55.6,11-12-2021
1-12-2021,0,M,L,EJL,l18,I,1500m+500m,1:47.6,2,afstand,1500,,1,,ergometer,vrij,7:00.5,11-12-2021
1-12-2021,0,M,L,EJL,l18,I,1500m+500m,1:44.7,2,afstand,500,,2,,ergometer,vrij,7:00.5,11-12-2021
1-12-2021,0,M,L,EJL,l19,I,1500m+500m,1:56.3,2,afstand,1500,,1,,ergometer,vrij,7:29.0,11-12-2021
1-12-2021,0,M,L,EJL,l19,I,1500m+500m,1:52.8,2,afstand,500,,2,,ergometer,vrij,7:29.0,11-12-2021
1-12-2021,0,M,L,EJL,l20,I,1500m+500m,1:41.7,2,afstand,1500,,1,,ergometer,vrij,6:45.5,11-12-2021
1-12-2021,0,M,L,EJL,l20,I,1500m+500m,1:39.3,2,afstand,500,,2,,ergometer,vrij,6:45.5,11-12-2021
1-12-2021,0,M,L,EJL,l21,I,1500m+500m,1:47.6,2,afstand,1500,,1,,ergometer,vrij,7:07.7,11-12-2021
1-12-2021,0,M,L,EJL,l21,I,1500m+500m,1:45.8,2,afstand,500,,2,,ergometer,vrij,7:07.7,11-12-2021
1-12-2021,0,M,L,EJL,l22,I,1500m+500m,1:47.2,2,afstand,1500,,1,,ergometer,vrij,7:08.3,11-12-2021
1-12-2021,0,M,L,EJL,l22,I,1500m+500m,1:41.3,2,afstand,500,,2,,ergometer,vrij,7:08.3,11-12-2021
1-12-2021,0,M,L,EJL,l23,I,1500m+500m,,2,afstand,1500,,1,,ergometer,vrij,,11-12-2021
1-12-2021,0,M,L,EJL,l23,I,1500m+500m,,2,afstand,500,,2,,ergometer,vrij,,11-12-2021
1-12-2021,0,M,L,EJL,l24,I,1500m+500m,1:50.0,2,afstand,1500,,1,,ergometer,vrij,7:08.3,11-12-2021
1-12-2021,0,M,L,EJL,l24,I,1500m+500m,1:45.8,2,afstand,500,,2,,ergometer,vrij,7:08.3,11-12-2021
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
16-10-2023,0,M,L,EJL,l25,AT,3x10'/5'r,,3,tijd,,600,1,300,ergometer,24,6:56.9,16-12-2023
16-10-2023,0,M,L,EJL,l25,AT,3x10'/5'r,,3,tijd,,600,2,300,ergometer,24,6:56.9,16-12-2023
16-10-2023,0,M,L,EJL,l25,AT,3x10'/5'r,,3,tijd,,600,3,300,ergometer,24,6:56.9,16-12-2023
16-10-2023,0,M,L,EJL,l26,AT,3x10'/5'r,2:03.1,3,tijd,,600,1,300,ergometer,24,7:19.7,16-12-2023
16-10-2023,0,M,L,EJL,l26,AT,3x10'/5'r,2:03.5,3,tijd,,600,2,300,ergometer,24,7:19.7,16-12-2023
16-10-2023,0,M,L,EJL,l26,AT,3x10'/5'r,2:01.9,3,tijd,,600,3,300,ergometer,24,7:19.7,16-12-2023
16-10-2023,0,M,L,EJL,l27,AT,3x10'/5'r,1:57.7,3,tijd,,600,1,300,ergometer,24,7:09.2,16-12-2023
16-10-2023,0,M,L,EJL,l27,AT,3x10'/5'r,1:58.6,3,tijd,,600,2,300,ergometer,24,7:09.2,16-12-2023
16-10-2023,0,M,L,EJL,l27,AT,3x10'/5'r,1:59.4,3,tijd,,600,3,300,ergometer,24,7:09.2,16-12-2023
16-10-2023,0,M,L,EJL,l28,AT,3x10'/5'r,,3,tijd,,600,1,300,ergometer,24,7:12.4,16-12-2023
16-10-2023,0,M,L,EJL,l28,AT,3x10'/5'r,,3,tijd,,600,2,300,ergometer,24,7:12.4,16-12-2023
16-10-2023,0,M,L,EJL,l28,AT,3x10'/5'r,,3,tijd,,600,3,300,ergometer,24,7:12.4,16-12-2023
16-10-2023,0,M,L,EJL,l29,AT,3x10'/5'r,2:02.5,3,tijd,,600,1,300,ergometer,24,7:11.6,16-12-2023
16-10-2023,0,M,L,EJL,l29,AT,3x10'/5'r,2:02.4,3,tijd,,600,2,300,ergometer,24,7:11.6,16-12-2023
16-10-2023,0,M,L,EJL,l29,AT,3x10'/5'r,2:03.0,3,tijd,,600,3,300,ergometer,24,7:11.6,16-12-2023
16-10-2023,0,M,L,EJL,l30,AT,3x10'/5'r,1:55.7,3,tijd,,600,1,300,ergometer,24,7:00.8,16-12-2023
16-10-2023,0,M,L,EJL,l30,AT,3x10'/5'r,1:58.0,3,tijd,,600,2,300,ergometer,24,7:00.8,16-12-2023
16-10-2023,0,M,L,EJL,l30,AT,3x10'/5'r,2:00.3,3,tijd,,600,3,300,ergometer,24,7:00.8,16-12-2023
16-10-2023,0,M,L,EJL,l31,AT,3x10'/5'r,,3,tijd,,600,1,300,ergometer,24,7:11.6,16-12-2023
16-10-2023,0,M,L,EJL,l31,AT,3x10'/5'r,,3,tijd,,600,2,300,ergometer,24,7:11.6,16-12-2023
16-10-2023,0,M,L,EJL,l31,AT,3x10'/5'r,,3,tijd,,600,3,300,ergometer,24,7:11.6,16-12-2023
,,,,,,,,,,,,,,,,,,
23-10-2023,0,M,L,EJL,l25,AT,3x10'/5'r,,3,tijd,,600,1,300,ergometer,24,6:56.9,16-12-2023
23-10-2023,0,M,L,EJL,l25,AT,3x10'/5'r,,3,tijd,,600,2,300,ergometer,24,6:56.9,16-12-2023
23-10-2023,0,M,L,EJL,l25,AT,3x10'/5'r,,3,tijd,,600,3,300,ergometer,24,6:56.9,16-12-2023
23-10-2023,0,M,L,EJL,l26,AT,3x10'/5'r,2:02.1,3,tijd,,600,1,300,ergometer,24,7:19.7,16-12-2023
23-10-2023,0,M,L,EJL,l26,AT,3x10'/5'r,1:59.8,3,tijd,,600,2,300,ergometer,24,7:19.7,16-12-2023
23-10-2023,0,M,L,EJL,l26,AT,3x10'/5'r,1:59.6,3,tijd,,600,3,300,ergometer,24,7:19.7,16-12-2023
23-10-2023,0,M,L,EJL,l27,AT,3x10'/5'r,,3,tijd,,600,1,300,ergometer,24,7:09.2,16-12-2023
23-10-2023,0,M,L,EJL,l27,AT,3x10'/5'r,,3,tijd,,600,2,300,ergometer,24,7:09.2,16-12-2023
23-10-2023,0,M,L,EJL,l27,AT,3x10'/5'r,,3,tijd,,600,3,300,ergometer,24,7:09.2,16-12-2023
23-10-2023,0,M,L,EJL,l28,AT,3x10'/5'r,2:09.0,3,tijd,,600,1,300,ergometer,24,7:12.4,16-12-2023
23-10-2023,0,M,L,EJL,l28,AT,3x10'/5'r,2:03.3,3,tijd,,600,2,300,ergometer,24,7:12.4,16-12-2023
23-10-2023,0,M,L,EJL,l28,AT,3x10'/5'r,1:59.2,3,tijd,,600,3,300,ergometer,24,7:12.4,16-12-2023
23-10-2023,0,M,L,EJL,l29,AT,3x10'/5'r,1:59.7,3,tijd,,600,1,300,ergometer,24,7:11.6,16-12-2023
23-10-2023,0,M,L,EJL,l29,AT,3x10'/5'r,1:58.8,3,tijd,,600,2,300,ergometer,24,7:11.6,16-12-2023
23-10-2023,0,M,L,EJL,l29,AT,3x10'/5'r,1:59.0,3,tijd,,600,3,300,ergometer,24,7:11.6,16-12-2023
23-10-2023,0,M,L,EJL,l30,AT,3x10'/5'r,,3,tijd,,600,1,300,ergometer,24,7:00.8,16-12-2023
23-10-2023,0,M,L,EJL,l30,AT,3x10'/5'r,,3,tijd,,600,2,300,ergometer,24,7:00.8,16-12-2023
23-10-2023,0,M,L,EJL,l30,AT,3x10'/5'r,,3,tijd,,600,3,300,ergometer,24,7:00.8,16-12-2023
23-10-2023,0,M,L,EJL,l31,AT,3x10'/5'r,,3,tijd,,600,1,300,ergometer,24,7:11.6,16-12-2023
23-10-2023,0,M,L,EJL,l31,AT,3x10'/5'r,,3,tijd,,600,2,300,ergometer,24,7:11.6,16-12-2023
23-10-2023,0,M,L,EJL,l31,AT,3x10'/5'r,,3,tijd,,600,3,300,ergometer,24,7:11.6,16-12-2023
,,,,,,,,,,,,,,,,,,
30-10-2023,0,M,L,EJL,l25,AT,3x10'/5'r,,3,tijd,,600,1,300,ergometer,24,6:56.9,16-12-2023
30-10-2023,0,M,L,EJL,l25,AT,3x10'/5'r,,3,tijd,,600,2,300,ergometer,24,6:56.9,16-12-2023
30-10-2023,0,M,L,EJL,l25,AT,3x10'/5'r,,3,tijd,,600,3,300,ergometer,24,6:56.9,16-12-2023
30-10-2023,0,M,L,EJL,l26,AT,3x10'/5'r,1:58.7,3,tijd,,600,1,300,ergometer,24,7:19.7,16-12-2023
30-10-2023,0,M,L,EJL,l26,AT,3x10'/5'r,1:59.5,3,tijd,,600,2,300,ergometer,24,7:19.7,16-12-2023
30-10-2023,0,M,L,EJL,l26,AT,3x10'/5'r,1:59.9,3,tijd,,600,3,300,ergometer,24,7:19.7,16-12-2023
30-10-2023,0,M,L,EJL,l27,AT,3x10'/5'r,1:57.5,3,tijd,,600,1,300,ergometer,24,7:09.2,16-12-2023
30-10-2023,0,M,L,EJL,l27,AT,3x10'/5'r,1:58.0,3,tijd,,600,2,300,ergometer,24,7:09.2,16-12-2023
30-10-2023,0,M,L,EJL,l27,AT,3x10'/5'r,2:07.0,3,tijd,,600,3,300,ergometer,24,7:09.2,16-12-2023
30-10-2023,0,M,L,EJL,l28,AT,3x10'/5'r,1:59.3,3,tijd,,600,1,300,ergometer,24,7:12.4,16-12-2023
30-10-2023,0,M,L,EJL,l28,AT,3x10'/5'r,1:58.3,3,tijd,,600,2,300,ergometer,24,7:12.4,16-12-2023
30-10-2023,0,M,L,EJL,l28,AT,3x10'/5'r,2:00.7,3,tijd,,600,3,300,ergometer,24,7:12.4,16-12-2023
30-10-2023,0,M,L,EJL,l29,AT,3x10'/5'r,1:58.3,3,tijd,,600,1,300,ergometer,24,7:11.6,16-12-2023
30-10-2023,0,M,L,EJL,l29,AT,3x10'/5'r,1:58.8,3,tijd,,600,2,300,ergometer,24,7:11.6,16-12-2023
30-10-2023,0,M,L,EJL,l29,AT,3x10'/5'r,1:58.8,3,tijd,,600,3,300,ergometer,24,7:11.6,16-12-2023
30-10-2023,0,M,L,EJL,l30,AT,3x10'/5'r,1:58.9,3,tijd,,600,1,300,ergometer,24,7:00.8,16-12-2023
30-10-2023,0,M,L,EJL,l30,AT,3x10'/5'r,1:59.6,3,tijd,,600,2,300,ergometer,24,7:00.8,16-12-2023
30-10-2023,0,M,L,EJL,l30,AT,3x10'/5'r,2:01.8,3,tijd,,600,3,300,ergometer,24,7:00.8,16-12-2023
30-10-2023,0,M,L,EJL,l31,AT,3x10'/5'r,2:00.2,3,tijd,,600,1,300,ergometer,24,7:11.6,16-12-2023
30-10-2023,0,M,L,EJL,l31,AT,3x10'/5'r,1:59.3,3,tijd,,600,2,300,ergometer,24,7:11.6,16-12-2023
30-10-2023,0,M,L,EJL,l31,AT,3x10'/5'r,1:58.4,3,tijd,,600,3,300,ergometer,24,7:11.6,16-12-2023
,,,,,,,,,,,,,,,,,,
6-11-2023,0,M,L,EJL,l25,AT,3x10'/5'r,,3,tijd,,600,1,300,ergometer,26,6:56.9,16-12-2023
6-11-2023,0,M,L,EJL,l25,AT,3x10'/5'r,,3,tijd,,600,2,300,ergometer,26,6:56.9,16-12-2023
6-11-2023,0,M,L,EJL,l25,AT,3x10'/5'r,,3,tijd,,600,3,300,ergometer,26,6:56.9,16-12-2023
6-11-2023,0,M,L,EJL,l26,AT,3x10'/5'r,1:56.5,3,tijd,,600,1,300,ergometer,26,7:19.7,16-12-2023
6-11-2023,0,M,L,EJL,l26,AT,3x10'/5'r,1:58.3,3,tijd,,600,2,300,ergometer,26,7:19.7,16-12-2023
6-11-2023,0,M,L,EJL,l26,AT,3x10'/5'r,2:00.5,3,tijd,,600,3,300,ergometer,26,7:19.7,16-12-2023
6-11-2023,0,M,L,EJL,l27,AT,3x10'/5'r,1:56.1,3,tijd,,600,1,300,ergometer,26,7:09.2,16-12-2023
