,days_until_2k,man,zwaar,AT,I,ID,ED+,afstand,ED,two_k_tijd_sec,500_split_sec,aantal_intervallen,intervaltype,interval_afstand,interval_nummer
674,-40,1,1,0,1,0,0,1,0,3964,39640.0,1,afstand,6000.0,1
676,-40,1,1,0,1,0,0,1,0,4022,40220.0,1,afstand,6000.0,1
677,-40,1,1,0,1,0,0,1,0,4043,40430.0,1,afstand,6000.0,1
678,-40,1,1,0,1,0,0,1,0,4080,40800.0,1,afstand,6000.0,1
679,-40,1,1,0,1,0,0,1,0,4016,40160.0,1,afstand,6000.0,1
736,44,1,1,0,1,0,0,1,0,4210,42100.0,3,afstand,2000.0,1
737,44,1,1,0,1,0,0,1,0,4210,42100.0,3,afstand,2000.0,2
738,44,1,1,0,1,0,0,1,0,4210,42100.0,3,afstand,2000.0,3
739,44,1,1,0,1,0,0,1,0,4012,40120.0,3,afstand,2000.0,1
740,44,1,1,0,1,0,0,1,0,4012,40120.0,3,afstand,2000.0,2
741,44,1,1,0,1,0,0,1,0,4012,40120.0,3,afstand,2000.0,3
742,44,1,1,0,1,0,0,1,0,4072,40720.0,3,afstand,2000.0,1
743,44,1,1,0,1,0,0,1,0,4072,40720.0,3,afstand,2000.0,2
744,44,1,1,0,1,0,0,1,0,4072,40720.0,3,afstand,2000.0,3
745,44,1,1,0,1,0,0,1,0,4106,41060.0,3,afstand,2000.0,1
746,44,1,1,0,1,0,0,1,0,4106,41060.0,3,afstand,2000.0,2
747,44,1,1,0,1,0,0,1,0,4106,41060.0,3,afstand,2000.0,3
748,44,1,1,0,1,0,0,1,0,4099,40990.0,3,afstand,2000.0,1
749,44,1,1,0,1,0,0,1,0,4099,40990.0,3,afstand,2000.0,2
750,44,1,1,0,1,0,0,1,0,4099,40990.0,3,afstand,2000.0,3
751,44,1,1,0,1,0,0,1,0,3996,39960.0,3,afstand,2000.0,1
752,44,1,1,0,1,0,0,1,0,3996,39960.0,3,afstand,2000.0,2
753,44,1,1,0,1,0,0,1,0,3996,39960.0,3,afstand,2000.0,3
754,44,1,1,0,1,0,0,1,0,4123,41230.0,3,afstand,2000.0,1
755,44,1,1,0,1,0,0,1,0,4123,41230.0,3,afstand,2000.0,2
756,44,1,1,0,1,0,0,1,0,4123,41230.0,3,afstand,2000.0,3
764,37,1,1,0,1,0,0,1,0,4210,42100.0,3,afstand,2000.0,1
765,37,1,1,0,1,0,0,1,0,4210,42100.0,3,afstand,2000.0,2
766,37,1,1,0,1,0,0,1,0,4210,42100.0,3,afstand,2000.0,3
767,37,1,1,0,1,0,0,1,0,4012,40120.0,3,afstand,2000.0,1
768,37,1,1,0,1,0,0,1,0,4012,40120.0,3,afstand,2000.0,2
769,37,1,1,0,1,0,0,1,0,4012,40120.0,3,afstand,2000.0,3
770,37,1,1,0,1,0,0,1,0,4072,40720.0,3,afstand,2000.0,1
771,37,1,1,0,1,0,0,1,0,4072,40720.0,3,afstand,2000.0,2
772,37,1,1,0,1,0,0,1,0,4072,40720.0,3,afstand,2000.0,3
773,37,1,1,0,1,0,0,1,0,4106,41060.0,3,afstand,2000.0,1
774,37,1,1,0,1,0,0,1,0,4106,41060.0,3,afstand,2000.0,2
775,37,1,1,0,1,0,0,1,0,4106,41060.0,3,afstand,2000.0,3
776,37,1,1,0,1,0,0,1,0,4099,40990.0,3,afstand,2000.0,1
777,37,1,1,0,1,0,0,1,0,4099,40990.0,3,afstand,2000.0,2
778,37,1,1,0,1,0,0,1,0,4099,40990.0,3,afstand,2000.0,3
779,37,1,1,0,1,0,0,1,0,3996,39960.0,3,afstand,2000.0,1
780,37,1,1,0,1,0,0,1,0,3996,39960.0,3,afstand,2000.0,2
781,37,1,1,0,1,0,0,1,0,3996,39960.0,3,afstand,2000.0,3
782,37,1,1,0,1,0,0,1,0,4123,41230.0,3,afstand,2000.0,1
783,37,1,1,0,1,0,0,1,0,4123,41230.0,3,afstand,2000.0,2
784,37,1,1,0,1,0,0,1,0,4123,41230.0,3,afstand,2000.0,3
792,30,1,1,0,1,0,0,1,0,4210,42100.0,3,afstand,2000.0,1
793,30,1,1,0,1,0,0,1,0,4210,42100.0,3,afstand,2000.0,2
794,30,1,1,0,1,0,0,1,0,4210,42100.0,3,afstand,2000.0,3
795,30,1,1,0,1,0,0,1,0,4012,40120.0,3,afstand,2000.0,1
796,30,1,1,0,1,0,0,1,0,4012,40120.0,3,afstand,2000.0,2
797,30,1,1,0,1,0,0,1,0,4012,40120.0,3,afstand,2000.0,3
798,30,1,1,0,1,0,0,1,0,4072,40720.0,3,afstand,2000.0,1
799,30,1,1,0,1,0,0,1,0,4072,40720.0,3,afstand,2000.0,2
800,30,1,1,0,1,0,0,1,0,4072,40720.0,3,afstand,2000.0,3
801,30,1,1,0,1,0,0,1,0,4106,41060.0,3,afstand,2000.0,1
802,30,1,1,0,1,0,0,1,0,4106,41060.0,3,afstand,2000.0,2
803,30,1,1,0,1,0,0,1,0,4106,41060.0,3,afstand,2000.0,3
804,30,1,1,0,1,0,0,1,0,4099,40990.0,3,afstand,2000.0,1
805,30,1,1,0,1,0,0,1,0,4099,40990.0,3,afstand,2000.0,2
806,30,1,1,0,1,0,0,1,0,4099,40990.0,3,afstand,2000.0,3
807,30,1,1,0,1,0,0,1,0,3996,39960.0,3,afstand,2000.0,1
808,30,1,1,0,1,0,0,1,0,3996,39960.0,3,afstand,2000.0,2
809,30,1,1,0,1,0,0,1,0,3996,39960.0,3,afstand,2000.0,3
810,30,1,1,0,1,0,0,1,0,4123,41230.0,3,afstand,2000.0,1
811,30,1,1,0,1,0,0,1,0,4123,41230.0,3,afstand,2000.0,2
812,30,1,1,0,1,0,0,1,0,4123,41230.0,3,afstand,2000.0,3
820,23,1,1,0,1,0,0,1,0,4210,42100.0,3,afstand,2000.0,1
821,23,1,1,0,1,0,0,1,0,4210,42100.0,3,afstand,2000.0,2
822,23,1,1,0,1,0,0,1,0,4210,42100.0,3,afstand,2000.0,3
823,23,1,1,0,1,0,0,1,0,4012,40120.0,3,afstand,2000.0,1
824,23,1,1,0,1,0,0,1,0,4012,40120.0,3,afstand,2000.0,2
825,23,1,1,0,1,0,0,1,0,4012,40120.0,3,afstand,2000.0,3
826,23,1,1,0,1,0,0,1,0,4072,40720.0,3,afstand,2000.0,1
827,23,1,1,0,1,0,0,1,0,4072,40720.0,3,afstand,2000.0,2
828,23,1,1,0,1,0,0,1,0,4072,40720.0,3,afstand,2000.0,3
829,23,1,1,0,1,0,0,1,0,4106,41060.0,3,afstand,2000.0,1
830,23,1,1,0,1,0,0,1,0,4106,41060.0,3,afstand,2000.0,2
831,23,1,1,0,1,0,0,1,0,4106,41060.0,3,afstand,2000.0,3
832,23,1,1,0,1,0,0,1,0,4099,40990.0,3,afstand,2000.0,1
833,23,1,1,0,1,0,0,1,0,4099,40990.0,3,afstand,2000.0,2
834,23,1,1,0,1,0,0,1,0,4099,40990.0,3,afstand,2000.0,3
835,23,1,1,0,1,0,0,1,0,3996,39960.0,3,afstand,2000.0,1
836,23,1,1,0,1,0,0,1,0,3996,39960.0,3,afstand,2000.0,2
837,23,1,1,0,1,0,0,1,0,3996,39960.0,3,afstand,2000.0,3
838,23,1,1,0,1,0,0,1,0,4123,41230.0,3,afstand,2000.0,1
839,23,1,1,0,1,0,0,1,0,4123,41230.0,3,afstand,2000.0,2
840,23,1,1,0,1,0,0,1,0,4123,41230.0,3,afstand,2000.0,3
851,16,1,1,0,1,0,0,1,0,4210,42100.0,6,afstand,500.0,1
852,16,1,1,0,1,0,0,1,0,4210,42100.0,6,afstand,500.0,2
853,16,1,1,0,1,0,0,1,0,4210,42100.0,6,afstand,500.0,3
854,16,1,1,0,1,0,0,1,0,4210,42100.0,6,afstand,500.0,4
855,16,1,1,0,1,0,0,1,0,4210,42100.0,6,afstand,500.0,5
856,16,1,1,0,1,0,0,1,0,4210,42100.0,6,afstand,500.0,6
857,16,1,1,0,1,0,0,1,0,4012,40120.0,6,afstand,500.0,1
858,16,1,1,0,1,0,0,1,0,4012,40120.0,6,afstand,500.0,2
859,16,1,1,0,1,0,0,1,0,4012,40120.0,6,afstand,500.0,3
860,16,1,1,0,1,0,0,1,0,4012,40120.0,6,afstand,500.0,4
861,16,1,1,0,1,0,0,1,0,4012,40120.0,6,afstand,500.0,5
862,16,1,1,0,1,0,0,1,0,4012,40120.0,6,afstand,500.0,6
863,16,1,1,0,1,0,0,1,0,4072,40720.0,6,afstand,500.0,1
864,16,1,1,0,1,0,0,1,0,4072,40720.0,6,afstand,500.0,2
865,16,1,1,0,1,0,0,1,0,4072,40720.0,6,afstand,500.0,3
866,16,1,1,0,1,0,0,1,0,4072,40720.0,6,afstand,500.0,4
867,16,1,1,0,1,0,0,1,0,4072,40720.0,6,afstand,500.0,5
868,16,1,1,0,1,0,0,1,0,4072,40720.0,6,afstand,500.0,6
869,16,1,1,0,1,0,0,1,0,4106,41060.0,6,afstand,500.0,1
870,16,1,1,0,1,0,0,1,0,4106,41060.0,6,afstand,500.0,2
871,16,1,1,0,1,0,0,1,0,4106,41060.0,6,afstand,500.0,3
872,16,1,1,0,1,0,0,1,0,4106,41060.0,6,afstand,500.0,4
873,16,1,1,0,1,0,0,1,0,4106,41060.0,6,afstand,500.0,5
874,16,1,1,0,1,0,0,1,0,4106,41060.0,6,afstand,500.0,6
875,16,1,1,0,1,0,0,1,0,4099,40990.0,6,afstand,500.0,1
876,16,1,1,0,1,0,0,1,0,4099,40990.0,6,afstand,500.0,2
877,16,1,1,0,1,0,0,1,0,4099,40990.0,6,afstand,500.0,3
878,16,1,1,0,1,0,0,1,0,4099,40990.0,6,afstand,500.0,4
879,16,1,1,0,1,0,0,1,0,4099,40990.0,6,afstand,500.0,5
880,16,1,1,0,1,0,0,1,0,4099,40990.0,6,afstand,500.0,6
881,16,1,1,0,1,0,0,1,0,3996,39960.0,6,afstand,500.0,1
882,16,1,1,0,1,0,0,1,0,3996,39960.0,6,afstand,500.0,2
883,16,1,1,0,1,0,0,1,0,3996,39960.0,6,afstand,500.0,3
884,16,1,1,0,1,0,0,1,0,3996,39960.0,6,afstand,500.0,4
885,16,1,1,0,1,0,0,1,0,3996,39960.0,6,afstand,500.0,5
886,16,1,1,0,1,0,0,1,0,3996,39960.0,6,afstand,500.0,6
887,16,1,1,0,1,0,0,1,0,4123,41230.0,6,afstand,500.0,1
888,16,1,1,0,1,0,0,1,0,4123,41230.0,6,afstand,500.0,2
889,16,1,1,0,1,0,0,1,0,4123,41230.0,6,afstand,500.0,3
890,16,1,1,0,1,0,0,1,0,4123,41230.0,6,afstand,500.0,4
891,16,1,1,0,1,0,0,1,0,4123,41230.0,6,afstand,500.0,5
892,16,1,1,0,1,0,0,1,0,4123,41230.0,6,afstand,500.0,6
901,51,1,1,0,1,0,0,1,0,4210,42100.0,1,afstand,1000.0,1
902,51,1,1,0,1,0,0,1,0,4012,40120.0,1,afstand,1000.0,1
903,51,1,1,0,1,0,0,1,0,4072,40720.0,1,afstand,1000.0,1
904,51,1,1,0,1,0,0,1,0,4106,41060.0,1,afstand,1000.0,1
905,51,1,1,0,1,0,0,1,0,4099,40990.0,1,afstand,1000.0,1
906,51,1,1,0,1,0,0,1,0,3996,39960.0,1,afstand,1000.0,1
907,51,1,1,0,1,0,0,1,0,4123,41230.0,1,afstand,1000.0,1
912,10,1,1,0,1,0,0,1,0,4210,42100.0,2,afstand,1500.0,1
913,10,1,1,0,1,0,0,1,0,4210,42100.0,2,afstand,500.0,2
914,10,1,1,0,1,0,0,1,0,4012,40120.0,2,afstand,1500.0,1
915,10,1,1,0,1,0,0,1,0,4012,40120.0,2,afstand,500.0,2
916,10,1,1,0,1,0,0,1,0,4072,40720.0,2,afstand,1500.0,1
917,10,1,1,0,1,0,0,1,0,4072,40720.0,2,afstand,500.0,2
918,10,1,1,0,1,0,0,1,0,4106,41060.0,2,afstand,1500.0,1
919,10,1,1,0,1,0,0,1,0,4106,41060.0,2,afstand,500.0,2
920,10,1,1,0,1,0,0,1,0,4099,40990.0,2,afstand,1500.0,1
921,10,1,1,0,1,0,0,1,0,4099,40990.0,2,afstand,500.0,2
922,10,1,1,0,1,0,0,1,0,3996,39960.0,2,afstand,1500.0,1
923,10,1,1,0,1,0,0,1,0,3996,39960.0,2,afstand,500.0,2
924,10,1,1,0,1,0,0,1,0,4123,41230.0,2,afstand,1500.0,1
925,10,1,1,0,1,0,0,1,0,4123,41230.0,2,afstand,500.0,2
1430,-117,1,1,0,1,0,0,1,0,4210,42100.0,4,afstand,750.0,1
1431,-117,1,1,0,1,0,0,1,0,4210,42100.0,4,afstand,750.0,2
1432,-117,1,1,0,1,0,0,1,0,4210,42100.0,4,afstand,750.0,3
1433,-117,1,1,0,1,0,0,1,0,4210,42100.0,4,afstand,750.0,4
1434,-117,1,1,0,1,0,0,1,0,4012,40120.0,4,afstand,750.0,1
1435,-117,1,1,0,1,0,0,1,0,4012,40120.0,4,afstand,750.0,2
1436,-117,1,1,0,1,0,0,1,0,4012,40120.0,4,afstand,750.0,3
1437,-117,1,1,0,1,0,0,1,0,4012,40120.0,4,afstand,750.0,4
1438,-117,1,1,0,1,0,0,1,0,4072,40720.0,4,afstand,750.0,1
1439,-117,1,1,0,1,0,0,1,0,4072,40720.0,4,afstand,750.0,2
1440,-117,1,1,0,1,0,0,1,0,4072,40720.0,4,afstand,750.0,3
1441,-117,1,1,0,1,0,0,1,0,4072,40720.0,4,afstand,750.0,4
1442,-117,1,1,0,1,0,0,1,0,4106,41060.0,4,afstand,750.0,1
1443,-117,1,1,0,1,0,0,1,0,4106,41060.0,4,afstand,750.0,2
1444,-117,1,1,0,1,0,0,1,0,4106,41060.0,4,afstand,750.0,3
1445,-117,1,1,0,1,0,0,1,0,4106,41060.0,4,afstand,750.0,4
1446,-117,1,1,0,1,0,0,1,0,4099,40990.0,4,afstand,750.0,1
1447,-117,1,1,0,1,0,0,1,0,4099,40990.0,4,afstand,750.0,2
1448,-117,1,1,0,1,0,0,1,0,4099,40990.0,4,afstand,750.0,3
1449,-117,1,1,0,1,0,0,1,0,4099,40990.0,4,afstand,750.0,4
1450,-117,1,1,0,1,0,0,1,0,3996,39960.0,4,afstand,750.0,1
1451,-117,1,1,0,1,0,0,1,0,3996,39960.0,4,afstand,750.0,2
1452,-117,1,1,0,1,0,0,1,0,3996,39960.0,4,afstand,750.0,3
1453,-117,1,1,0,1,0,0,1,0,3996,39960.0,4,afstand,750.0,4
1454,-117,1,1,0,1,0,0,1,0,4123,41230.0,4,afstand,750.0,1
1455,-117,1,1,0,1,0,0,1,0,4123,41230.0,4,afstand,750.0,2
1456,-117,1,1,0,1,0,0,1,0,4123,41230.0,4,afstand,750.0,3
1457,-117,1,1,0,1,0,0,1,0,4123,41230.0,4,afstand,750.0,4
1515,49,1,1,1,0,0,0,1,0,3900,39000.0,3,afstand,2000.0,1
1516,49,1,1,1,0,0,0,1,0,3900,39000.0,3,afstand,2000.0,2
1517,49,1,1,1,0,0,0,1,0,3900,39000.0,3,afstand,2000.0,3
1518,49,1,1,1,0,0,0,1,0,3912,39120.0,3,afstand,2000.0,1
1519,49,1,1,1,0,0,0,1,0,3912,39120.0,3,afstand,2000.0,2
1520,49,1,1,1,0,0,0,1,0,3912,39120.0,3,afstand,2000.0,3
1521,49,1,1,1,0,0,0,1,0,4076,40760.0,3,afstand,2000.0,1
1522,49,1,1,1,0,0,0,1,0,4076,40760.0,3,afstand,2000.0,2
1523,49,1,1,1,0,0,0,1,0,4076,40760.0,3,afstand,2000.0,3
1524,49,1,1,1,0,0,0,1,0,4027,40270.0,3,afstand,2000.0,1
1525,49,1,1,1,0,0,0,1,0,4027,40270.0,3,afstand,2000.0,2
1526,49,1,1,1,0,0,0,1,0,4027,40270.0,3,afstand,2000.0,3
1527,49,1,1,1,0,0,0,1,0,4068,40680.0,3,afstand,2000.0,1
1528,49,1,1,1,0,0,0,1,0,4068,40680.0,3,afstand,2000.0,2
1529,49,1,1,1,0,0,0,1,0,4068,40680.0,3,afstand,2000.0,3
1530,49,1,1,1,0,0,0,1,0,4118,41180.0,3,afstand,2000.0,1
1531,49,1,1,1,0,0,0,1,0,4118,41180.0,3,afstand,2000.0,2
1532,49,1,1,1,0,0,0,1,0,4118,41180.0,3,afstand,2000.0,3
1533,49,1,1,1,0,0,0,1,0,4070,40700.0,3,afstand,2000.0,1
1534,49,1,1,1,0,0,0,1,0,4070,40700.0,3,afstand,2000.0,2
1535,49,1,1,1,0,0,0,1,0,4070,40700.0,3,afstand,2000.0,3
1536,49,1,1,1,0,0,0,1,0,4143,41430.0,3,afstand,2000.0,1
1537,49,1,1,1,0,0,0,1,0,4143,41430.0,3,afstand,2000.0,2
1538,49,1,1,1,0,0,0,1,0,4143,41430.0,3,afstand,2000.0,3
1540,33,1,1,1,0,0,0,1,0,3900,39000.0,3,afstand,2000.0,1
1541,33,1,1,1,0,0,0,1,0,3900,39000.0,3,afstand,2000.0,2
1542,33,1,1,1,0,0,0,1,0,3900,39000.0,3,afstand,2000.0,3
1543,33,1,1,1,0,0,0,1,0,3912,39120.0,3,afstand,2000.0,1
1544,33,1,1,1,0,0,0,1,0,3912,39120.0,3,afstand,2000.0,2
1545,33,1,1,1,0,0,0,1,0,3912,39120.0,3,afstand,2000.0,3
1546,33,1,1,1,0,0,0,1,0,4076,40760.0,3,afstand,2000.0,1
1547,33,1,1,1,0,0,0,1,0,4076,40760.0,3,afstand,2000.0,2
1548,33,1,1,1,0,0,0,1,0,4076,40760.0,3,afstand,2000.0,3
1549,33,1,1,1,0,0,0,1,0,4027,40270.0,3,afstand,2000.0,1
1550,33,1,1,1,0,0,0,1,0,4027,40270.0,3,afstand,2000.0,2
1551,33,1,1,1,0,0,0,1,0,4027,40270.0,3,afstand,2000.0,3
1552,33,1,1,1,0,0,0,1,0,4068,40680.0,3,afstand,2000.0,1
1553,33,1,1,1,0,0,0,1,0,4068,40680.0,3,afstand,2000.0,2
1554,33,1,1,1,0,0,0,1,0,4068,40680.0,3,afstand,2000.0,3
1555,33,1,1,1,0,0,0,1,0,4118,41180.0,3,afstand,2000.0,1
1556,33,1,1,1,0,0,0,1,0,4118,41180.0,3,afstand,2000.0,2
1557,33,1,1,1,0,0,0,1,0,4118,41180.0,3,afstand,2000.0,3
1558,33,1,1,1,0,0,0,1,0,4070,40700.0,3,afstand,2000.0,1
1559,33,1,1,1,0,0,0,1,0,4070,40700.0,3,afstand,2000.0,2
1560,33,1,1,1,0,0,0,1,0,4070,40700.0,3,afstand,2000.0,3
1561,33,1,1,1,0,0,0,1,0,4143,41430.0,3,afstand,2000.0,1
1562,33,1,1,1,0,0,0,1,0,4143,41430.0,3,afstand,2000.0,2
1563,33,1,1,1,0,0,0,1,0,4143,41430.0,3,afstand,2000.0,3
1565,26,1,1,1,0,0,0,1,0,3900,39000.0,3,afstand,2000.0,1
1566,26,1,1,1,0,0,0,1,0,3900,39000.0,3,afstand,2000.0,2
1567,26,1,1,1,0,0,0,1,0,3900,39000.0,3,afstand,500.0,3
1568,26,1,1,1,0,0,0,1,0,3912,39120.0,3,afstand,2000.0,1
1569,26,1,1,1,0,0,0,1,0,3912,39120.0,3,afstand,2000.0,2
1570,26,1,1,1,0,0,0,1,0,3912,39120.0,3,afstand,500.0,3
1571,26,1,1,1,0,0,0,1,0,4076,40760.0,3,afstand,2000.0,1
1572,26,1,1,1,0,0,0,1,0,4076,40760.0,3,afstand,2000.0,2
1573,26,1,1,1,0,0,0,1,0,4076,40760.0,3,afstand,500.0,3
1574,26,1,1,1,0,0,0,1,0,4027,40270.0,3,afstand,2000.0,1
1575,26,1,1,1,0,0,0,1,0,4027,40270.0,3,afstand,2000.0,2
1576,26,1,1,1,0,0,0,1,0,4027,40270.0,3,afstand,500.0,3
1577,26,1,1,1,0,0,0,1,0,4068,40680.0,3,afstand,2000.0,1
1578,26,1,1,1,0,0,0,1,0,4068,40680.0,3,afstand,2000.0,2
1579,26,1,1,1,0,0,0,1,0,4068,40680.0,3,afstand,500.0,3
1580,26,1,1,1,0,0,0,1,0,4118,41180.0,3,afstand,2000.0,1
1581,26,1,1,1,0,0,0,1,0,4118,41180.0,3,afstand,2000.0,2
1582,26,1,1,1,0,0,0,1,0,4118,41180.0,3,afstand,500.0,3
1583,26,1,1,1,0,0,0,1,0,4070,40700.0,3,afstand,2000.0,1
1584,26,1,1,1,0,0,0,1,0,4070,40700.0,3,afstand,2000.0,2
1585,26,1,1,1,0,0,0,1,0,4070,40700.0,3,afstand,500.0,3
1586,26,1,1,1,0,0,0,1,0,4143,41430.0,3,afstand,2000.0,1
1587,26,1,1,1,0,0,0,1,0,4143,41430.0,3,afstand,2000.0,2
1588,26,1,1,1,0,0,0,1,0,4143,41430.0,3,afstand,500.0,3
1590,19,1,1,0,1,0,0,1,0,3900,39000.0,6,afstand,500.0,1
1591,19,1,1,0,1,0,0,1,0,3900,39000.0,6,afstand,500.0,2
1592,19,1,1,0,1,0,0,1,0,3900,39000.0,6,afstand,500.0,3
1593,19,1,1,0,1,0,0,1,0,3900,39000.0,6,afstand,500.0,4
1594,19,1,1,0,1,0,0,1,0,3900,39000.0,6,afstand,500.0,5
1595,19,1,1,0,1,0,0,1,0,3900,39000.0,6,afstand,500.0,6
1596,19,1,1,0,1,0,0,1,0,3912,39120.0,6,afstand,500.0,1
1597,19,1,1,0,1,0,0,1,0,3912,39120.0,6,afstand,500.0,2
1598,19,1,1,0,1,0,0,1,0,3912,39120.0,6,afstand,500.0,3
1599,19,1,1,0,1,0,0,1,0,3912,39120.0,6,afstand,500.0,4
1600,19,1,1,0,1,0,0,1,0,3912,39120.0,6,afstand,500.0,5
1601,19,1,1,0,1,0,0,1,0,3912,39120.0,6,afstand,500.0,6
1602,19,1,1,0,1,0,0,1,0,4076,40760.0,6,afstand,500.0,1
1603,19,1,1,0,1,0,0,1,0,4076,40760.0,6,afstand,500.0,2
1604,19,1,1,0,1,0,0,1,0,4076,40760.0,6,afstand,500.0,3
1605,19,1,1,0,1,0,0,1,0,4076,40760.0,6,afstand,500.0,4
1606,19,1,1,0,1,0,0,1,0,4076,40760.0,6,afstand,500.0,5
1607,19,1,1,0,1,0,0,1,0,4076,40760.0,6,afstand,500.0,6
1608,19,1,1,0,1,0,0,1,0,4027,40270.0,6,afstand,500.0,1
1609,19,1,1,0,1,0,0,1,0,4027,40270.0,6,afstand,500.0,2
1610,19,1,1,0,1,0,0,1,0,4027,40270.0,6,afstand,500.0,3
1611,19,1,1,0,1,0,0,1,0,4027,40270.0,6,afstand,500.0,4
1612,19,1,1,0,1,0,0,1,0,4027,40270.0,6,afstand,500.0,5
1613,19,1,1,0,1,0,0,1,0,4027,40270.0,6,afstand,500.0,6
1614,19,1,1,0,1,0,0,1,0,4068,40680.0,6,afstand,500.0,1
1615,19,1,1,0,1,0,0,1,0,4068,40680.0,6,afstand,500.0,2
1616,19,1,1,0,1,0,0,1,0,4068,40680.0,6,afstand,500.0,3
1617,19,1,1,0,1,0,0,1,0,4068,40680.0,6,afstand,500.0,4
1618,19,1,1,0,1,0,0,1,0,4068,40680.0,6,afstand,500.0,5
1619,19,1,1,0,1,0,0,1,0,4068,40680.0,6,afstand,500.0,6
1620,19,1,1,0,1,0,0,1,0,4118,41180.0,6,afstand,500.0,1
1621,19,1,1,0,1,0,0,1,0,4118,41180.0,6,afstand,500.0,2
1622,19,1,1,0,1,0,0,1,0,4118,41180.0,6,afstand,500.0,3
1623,19,1,1,0,1,0,0,1,0,4118,41180.0,6,afstand,500.0,4
1624,19,1,1,0,1,0,0,1,0,4118,41180.0,6,afstand,500.0,5
1625,19,1,1,0,1,0,0,1,0,4118,41180.0,6,afstand,500.0,6
1626,19,1,1,0,1,0,0,1,0,4070,40700.0,6,afstand,500.0,1
1627,19,1,1,0,1,0,0,1,0,4070,40700.0,6,afstand,500.0,2
1628,19,1,1,0,1,0,0,1,0,4070,40700.0,6,afstand,500.0,3
1629,19,1,1,0,1,0,0,1,0,4070,40700.0,6,afstand,500.0,4
1630,19,1,1,0,1,0,0,1,0,4070,40700.0,6,afstand,500.0,5
1631,19,1,1,0,1,0,0,1,0,4070,40700.0,6,afstand,500.0,6
1632,19,1,1,0,1,0,0,1,0,4143,41430.0,6,afstand,500.0,1
1633,19,1,1,0,1,0,0,1,0,4143,41430.0,6,afstand,500.0,2
1634,19,1,1,0,1,0,0,1,0,4143,41430.0,6,afstand,500.0,3
1635,19,1,1,0,1,0,0,1,0,4143,41430.0,6,afstand,500.0,4
1636,19,1,1,0,1,0,0,1,0,4143,41430.0,6,afstand,500.0,5
1637,19,1,1,0,1,0,0,1,0,4143,41430.0,6,afstand,500.0,6
1639,22,1,1,0,1,0,0,0,0,3900,39000.0,3,tijd,2.1,1
1640,22,1,1,0,1,0,0,0,0,3900,39000.0,3,tijd,2.169421487603306,2
1641,22,1,1,0,1,0,0,0,0,3900,39000.0,3,tijd,2.1671826625386994,3
1645,22,1,1,0,1,0,0,0,0,4076,40760.0,3,tijd,2.066929133858268,1
1646,22,1,1,0,1,0,0,0,0,4076,40760.0,3,tijd,2.066929133858268,2
1647,22,1,1,0,1,0,0,0,0,4076,40760.0,3,tijd,2.046783625730994,3
1648,22,1,1,0,1,0,0,0,0,4027,40270.0,3,tijd,2.129817444219067,1
1649,22,1,1,0,1,0,0,0,0,4027,40270.0,3,tijd,2.1190716448032294,2
1650,22,1,1,0,1,0,0,0,0,4027,40270.0,3,tijd,2.091633466135458,3
1654,22,1,1,0,1,0,0,0,0,4118,41180.0,3,tijd,1.9886363636363638,1
1655,22,1,1,0,1,0,0,0,0,4118,41180.0,3,tijd,2.001906577693041,2
1656,22,1,1,0,1,0,0,0,0,4118,41180.0,3,tijd,3.2457496136012365,3
1657,22,1,1,0,1,0,0,0,0,4070,40700.0,3,tijd,2.108433734939759,1
1658,22,1,1,0,1,0,0,0,0,4070,40700.0,3,tijd,2.0368574199806013,2
1659,22,1,1,0,1,0,0,0,0,4070,40700.0,3,tijd,2.0134228187919465,3
1660,22,1,1,0,1,0,0,0,0,4143,41430.0,3,tijd,2.121212121212121,1
1664,9,1,1,0,1,0,0,1,0,3900,39000.0,2,afstand,1500.0,1
1665,9,1,1,0,1,0,0,1,0,3900,39000.0,2,afstand,500.0,2
1666,9,1,1,0,1,0,0,1,0,3912,39120.0,2,afstand,1500.0,1
1667,9,1,1,0,1,0,0,1,0,3912,39120.0,2,afstand,500.0,2
1668,9,1,1,0,1,0,0,1,0,4076,40760.0,2,afstand,1500.0,1
1669,9,1,1,0,1,0,0,1,0,4076,40760.0,2,afstand,500.0,2
1670,9,1,1,0,1,0,0,1,0,4027,40270.0,2,afstand,1500.0,1
1671,9,1,1,0,1,0,0,1,0,4027,40270.0,2,afstand,500.0,2
1672,9,1,1,0,1,0,0,1,0,4068,40680.0,2,afstand,1500.0,1
1673,9,1,1,0,1,0,0,1,0,4068,40680.0,2,afstand,500.0,2
1674,9,1,1,0,1,0,0,1,0,4118,41180.0,2,afstand,1500.0,1
1675,9,1,1,0,1,0,0,1,0,4118,41180.0,2,afstand,500.0,2
1676,9,1,1,0,1,0,0,1,0,4070,40700.0,2,afstand,1500.0,1
1677,9,1,1,0,1,0,0,1,0,4070,40700.0,2,afstand,500.0,2
1678,9,1,1,0,1,0,0,1,0,4143,41430.0,2,afstand,1500.0,1
1679,9,1,1,0,1,0,0,1,0,4143,41430.0,2,afstand,500.0,2
1681,5,1,1,0,1,0,0,1,0,3900,39000.0,2,afstand,1000.0,1
1682,5,1,1,0,1,0,0,1,0,3900,39000.0,2,afstand,500.0,2
1683,5,1,1,0,1,0,0,1,0,3912,39120.0,2,afstand,1000.0,1
1684,5,1,1,0,1,0,0,1,0,3912,39120.0,2,afstand,500.0,2
