,datum,ervaring,geslacht,Man_dummy,gewichtsklasse,Zwaar_dummy,ploeg,naam,zone,trainingype,500_split,500_split_sec,500_split_watt,aantal_intervallen,intervaltype,interval_afstand,interval_tijd,interval_nummer,rust,machine,spm,2k tijd,two_k_tijd_sec,two_k_watt,two_k_datum,days_until_2k
1637,21-11-2022,0.0,M,1,Z,1,EJZ,z26,I,6x500m,,,,6,afstand,500.0,,6,,ergometer,vrij,6:54.3,414.3,2.519957436883346e-06,10-12-2022,19
1639,18-11-2022,0.0,M,1,Z,1,EJZ,z20,I,3x7x1'/1'r /3'r,1:40.0,100.0,2.8e-06,3,tijd,2.1,7x60/60r,1,180.0,ergometer,vrij,6:30.0,390.0,3.020954500244441e-06,10-12-2022,22
1640,18-11-2022,0.0,M,1,Z,1,EJZ,z20,I,3x7x1'/1'r /3'r,1:36.8,96.8,3.0869668049815953e-06,3,tijd,2.169421487603306,7x60/60r,2,180.0,ergometer,vrij,6:30.0,390.0,3.020954500244441e-06,10-12-2022,22
1641,18-11-2022,0.0,M,1,Z,1,EJZ,z20,I,3x7x1'/1'r /3'r,1:36.9,96.9,3.0774194917413313e-06,3,tijd,2.1671826625386994,7x60/60r,3,180.0,ergometer,vrij,6:30.0,390.0,3.020954500244441e-06,10-12-2022,22
1642,18-11-2022,0.0,M,1,Z,1,EJZ,z21,I,3x7x1'/1'r /3'r,,,,3,tijd,,7x60/60r,1,180.0,ergometer,vrij,6:31.2,391.2,2.9932394949330825e-06,10-12-2022,22
1643,18-11-2022,0.0,M,1,Z,1,EJZ,z21,I,3x7x1'/1'r /3'r,,,,3,tijd,,7x60/60r,2,180.0,ergometer,vrij,6:31.2,391.2,2.9932394949330825e-06,10-12-2022,22
1644,18-11-2022,0.0,M,1,Z,1,EJZ,z21,I,3x7x1'/1'r /3'r,,,,3,tijd,,7x60/60r,3,180.0,ergometer,vrij,6:31.2,391.2,2.9932394949330825e-06,10-12-2022,22
1645,18-11-2022,0.0,M,1,Z,1,EJZ,z22,I,3x7x1'/1'r /3'r,1:41.6,101.6,2.6697888041445376e-06,3,tijd,2.066929133858268,7x60/60r,1,180.0,ergometer,vrij,6:47.6,407.6,2.6462780794877645e-06,10-12-2022,22
1646,18-11-2022,0.0,M,1,Z,1,EJZ,z22,I,3x7x1'/1'r /3'r,1:41.6,101.6,2.6697888041445376e-06,3,tijd,2.066929133858268,7x60/60r,2,180.0,ergometer,vrij,6:47.6,407.6,2.6462780794877645e-06,10-12-2022,22
1647,18-11-2022,0.0,M,1,Z,1,EJZ,z22,I,3x7x1'/1'r /3'r,1:42.6,102.6,2.592483189801983e-06,3,tijd,2.046783625730994,7x60/60r,3,180.0,ergometer,vrij,6:47.6,407.6,2.6462780794877645e-06,10-12-2022,22
1648,18-11-2022,0.0,M,1,Z,1,EJZ,z23,I,3x7x1'/1'r /3'r,1:38.6,98.6,2.920971277697182e-06,3,tijd,2.129817444219067,7x60/60r,1,180.0,ergometer,vrij,6:42.7,402.7,2.74405692506045e-06,10-12-2022,22
1649,18-11-2022,0.0,M,1,Z,1,EJZ,z23,I,3x7x1'/1'r /3'r,1:39.1,99.1,2.8769814910762343e-06,3,tijd,2.1190716448032294,7x60/60r,2,180.0,ergometer,vrij,6:42.7,402.7,2.74405692506045e-06,10-12-2022,22
1650,18-11-2022,0.0,M,1,Z,1,EJZ,z23,I,3x7x1'/1'r /3'r,1:40.4,100.4,2.7666670186921078e-06,3,tijd,2.091633466135458,7x60/60r,3,180.0,ergometer,vrij,6:42.7,402.7,2.74405692506045e-06,10-12-2022,22
1651,18-11-2022,0.0,M,1,Z,1,EJZ,z15,I,3x7x1'/1'r /3'r,,,,3,tijd,,7x60/60r,1,180.0,ergometer,vrij,6:46.8,406.8,2.661921062246292e-06,10-12-2022,22
1652,18-11-2022,0.0,M,1,Z,1,EJZ,z15,I,3x7x1'/1'r /3'r,,,,3,tijd,,7x60/60r,2,180.0,ergometer,vrij,6:46.8,406.8,2.661921062246292e-06,10-12-2022,22
1653,18-11-2022,0.0,M,1,Z,1,EJZ,z15,I,3x7x1'/1'r /3'r,,,,3,tijd,,7x60/60r,3,180.0,ergometer,vrij,6:46.8,406.8,2.661921062246292e-06,10-12-2022,22
1654,18-11-2022,0.0,M,1,Z,1,EJZ,z24,I,3x7x1'/1'r /3'r,1:45.6,105.6,2.37775047305006e-06,3,tijd,1.9886363636363638,7x60/60r,1,180.0,ergometer,vrij,6:51.8,411.8,2.5661319176803173e-06,10-12-2022,22
1655,18-11-2022,0.0,M,1,Z,1,EJZ,z24,I,3x7x1'/1'r /3'r,1:44.9,104.9,2.4256691608399004e-06,3,tijd,2.001906577693041,7x60/60r,2,180.0,ergometer,vrij,6:51.8,411.8,2.5661319176803173e-06,10-12-2022,22
1656,18-11-2022,0.0,M,1,Z,1,EJZ,z24,I,3x7x1'/1'r /3'r,1:4.7,64.7,1.0338206181587864e-05,3,tijd,3.2457496136012365,7x60/60r,3,180.0,ergometer,vrij,6:51.8,411.8,2.5661319176803173e-06,10-12-2022,22
1657,18-11-2022,0.0,M,1,Z,1,EJZ,z25,I,3x7x1'/1'r /3'r,1:39.6,99.6,2.833870602812534e-06,3,tijd,2.108433734939759,7x60/60r,1,180.0,ergometer,vrij,6:47.0,407.0,2.6579987823339726e-06,10-12-2022,22
1658,18-11-2022,0.0,M,1,Z,1,EJZ,z25,I,3x7x1'/1'r /3'r,1:43.1,103.1,2.5549478233984776e-06,3,tijd,2.0368574199806013,7x60/60r,2,180.0,ergometer,vrij,6:47.0,407.0,2.6579987823339726e-06,10-12-2022,22
1659,18-11-2022,0.0,M,1,Z,1,EJZ,z25,I,3x7x1'/1'r /3'r,1:44.3,104.3,2.467772419140213e-06,3,tijd,2.0134228187919465,7x60/60r,3,180.0,ergometer,vrij,6:47.0,407.0,2.6579987823339726e-06,10-12-2022,22
1660,18-11-2022,0.0,M,1,Z,1,EJZ,z26,I,3x7x1'/1'r /3'r,1:39.0,99.0,2.8857084259594204e-06,3,tijd,2.121212121212121,7x60/60r,1,180.0,ergometer,vrij,6:54.3,414.3,2.519957436883346e-06,10-12-2022,22
1661,18-11-2022,0.0,M,1,Z,1,EJZ,z26,I,3x7x1'/1'r /3'r,,,,3,tijd,,7x60/60r,2,180.0,ergometer,vrij,6:54.3,414.3,2.519957436883346e-06,10-12-2022,22
1662,18-11-2022,0.0,M,1,Z,1,EJZ,z26,I,3x7x1'/1'r /3'r,,,,3,tijd,,7x60/60r,3,180.0,ergometer,vrij,6:54.3,414.3,2.519957436883346e-06,10-12-2022,22
1664,1-12-2022,0.0,M,1,Z,1,EJZ,z20,I,1500m + 500m,1:36.2,96.2,3.145088098904861e-06,2,afstand,1500.0,,1,,ergometer,vrij,6:30.0,390.0,3.020954500244441e-06,10-12-2022,9
1665,1-12-2022,0.0,M,1,Z,1,EJZ,z20,I,1500m + 500m,1:35.9,95.9,3.1746964754051455e-06,2,afstand,500.0,,2,,ergometer,vrij,6:30.0,390.0,3.020954500244441e-06,10-12-2022,9
1666,1-12-2022,0.0,M,1,Z,1,EJZ,z21,I,1500m + 500m,1:36.9,96.9,3.0774194917413313e-06,2,afstand,1500.0,,1,,ergometer,vrij,6:31.2,391.2,2.9932394949330825e-06,10-12-2022,9
1667,1-12-2022,0.0,M,1,Z,1,EJZ,z21,I,1500m + 500m,1:36.6,96.6,3.106180236356709e-06,2,afstand,500.0,,2,,ergometer,vrij,6:31.2,391.2,2.9932394949330825e-06,10-12-2022,9
1668,1-12-2022,0.0,M,1,Z,1,EJZ,z22,I,1500m + 500m,1:41.3,101.3,2.6935788621021697e-06,2,afstand,1500.0,,1,,ergometer,vrij,6:47.6,407.6,2.6462780794877645e-06,10-12-2022,9
1669,1-12-2022,0.0,M,1,Z,1,EJZ,z22,I,1500m + 500m,1:39.7,99.7,2.825351959416345e-06,2,afstand,500.0,,2,,ergometer,vrij,6:47.6,407.6,2.6462780794877645e-06,10-12-2022,9
1670,1-12-2022,0.0,M,1,Z,1,EJZ,z23,I,1500m + 500m,1:39.5,99.5,2.842423526434983e-06,2,afstand,1500.0,,1,,ergometer,vrij,6:42.7,402.7,2.74405692506045e-06,10-12-2022,9
1671,1-12-2022,0.0,M,1,Z,1,EJZ,z23,I,1500m + 500m,1:39.0,99.0,2.8857084259594204e-06,2,afstand,500.0,,2,,ergometer,vrij,6:42.7,402.7,2.74405692506045e-06,10-12-2022,9
1672,1-12-2022,0.0,M,1,Z,1,EJZ,z15,I,1500m + 500m,1:40.1,100.1,2.7916167720419416e-06,2,afstand,1500.0,,1,,ergometer,vrij,6:46.8,406.8,2.661921062246292e-06,10-12-2022,9
1673,1-12-2022,0.0,M,1,Z,1,EJZ,z15,I,1500m + 500m,1:39.6,99.6,2.833870602812534e-06,2,afstand,500.0,,2,,ergometer,vrij,6:46.8,406.8,2.661921062246292e-06,10-12-2022,9
1674,1-12-2022,0.0,M,1,Z,1,EJZ,z24,I,1500m + 500m,1:42.8,102.8,2.5773813840485014e-06,2,afstand,1500.0,,1,,ergometer,vrij,6:51.8,411.8,2.5661319176803173e-06,10-12-2022,9
1675,1-12-2022,0.0,M,1,Z,1,EJZ,z24,I,1500m + 500m,1:43.8,103.8,2.503605925731932e-06,2,afstand,500.0,,2,,ergometer,vrij,6:51.8,411.8,2.5661319176803173e-06,10-12-2022,9
1676,1-12-2022,0.0,M,1,Z,1,EJZ,z25,I,1500m + 500m,1:40.6,100.6,2.7501988059784016e-06,2,afstand,1500.0,,1,,ergometer,vrij,6:47.0,407.0,2.6579987823339726e-06,10-12-2022,9
1677,1-12-2022,0.0,M,1,Z,1,EJZ,z25,I,1500m + 500m,1:40.6,100.6,2.7501988059784016e-06,2,afstand,500.0,,2,,ergometer,vrij,6:47.0,407.0,2.6579987823339726e-06,10-12-2022,9
1678,1-12-2022,0.0,M,1,Z,1,EJZ,z26,I,1500m + 500m,1:41.8,101.8,2.654084204491607e-06,2,afstand,1500.0,,1,,ergometer,vrij,6:54.3,414.3,2.519957436883346e-06,10-12-2022,9
1679,1-12-2022,0.0,M,1,Z,1,EJZ,z26,I,1500m + 500m,1:48.1,108.1,2.2165674402704205e-06,2,afstand,500.0,,2,,ergometer,vrij,6:54.3,414.3,2.519957436883346e-06,10-12-2022,9
1681,5-12-2022,0.0,M,1,Z,1,EJZ,z20,I,1000m + 500m,1:36.1,96.1,3.154916492115372e-06,2,afstand,1000.0,,1,,ergometer,vrij,6:30.0,390.0,3.020954500244441e-06,10-12-2022,5
1682,5-12-2022,0.0,M,1,Z,1,EJZ,z20,I,1000m + 500m,1:34.7,94.7,3.296917610581145e-06,2,afstand,500.0,,2,,ergometer,vrij,6:30.0,390.0,3.020954500244441e-06,10-12-2022,5
1683,5-12-2022,0.0,M,1,Z,1,EJZ,z21,I,1000m + 500m,1:35.5,95.5,3.214755267426736e-06,2,afstand,1000.0,,1,,ergometer,vrij,6:31.2,391.2,2.9932394949330825e-06,10-12-2022,5
1684,5-12-2022,0.0,M,1,Z,1,EJZ,z21,I,1000m + 500m,1:35.8,95.8,3.184648494740858e-06,2,afstand,500.0,,2,,ergometer,vrij,6:31.2,391.2,2.9932394949330825e-06,10-12-2022,5
1685,5-12-2022,0.0,M,1,Z,1,EJZ,z22,I,1000m + 500m,1:40.1,100.1,2.7916167720419416e-06,2,afstand,1000.0,,1,,ergometer,vrij,6:47.6,407.6,2.6462780794877645e-06,10-12-2022,5
1686,5-12-2022,0.0,M,1,Z,1,EJZ,z22,I,1000m + 500m,1:39.9,99.9,2.8084168280420583e-06,2,afstand,500.0,,2,,ergometer,vrij,6:47.6,407.6,2.6462780794877645e-06,10-12-2022,5
1687,5-12-2022,0.0,M,1,Z,1,EJZ,z23,I,1000m + 500m,1:38.5,98.5,2.9298766718118263e-06,2,afstand,1000.0,,1,,ergometer,vrij,6:42.7,402.7,2.74405692506045e-06,10-12-2022,5
1688,5-12-2022,0.0,M,1,Z,1,EJZ,z23,I,1000m + 500m,1:38.0,98.0,2.9749509133099302e-06,2,afstand,500.0,,2,,ergometer,vrij,6:42.7,402.7,2.74405692506045e-06,10-12-2022,5
1689,5-12-2022,0.0,M,1,Z,1,EJZ,z15,I,1000m + 500m,1:40.1,100.1,2.7916167720419416e-06,2,afstand,1000.0,,1,,ergometer,vrij,6:46.8,406.8,2.661921062246292e-06,10-12-2022,5
1690,5-12-2022,0.0,M,1,Z,1,EJZ,z15,I,1000m + 500m,1:38.9,98.9,2.8944706925326804e-06,2,afstand,500.0,,2,,ergometer,vrij,6:46.8,406.8,2.661921062246292e-06,10-12-2022,5
1691,5-12-2022,0.0,M,1,Z,1,EJZ,z24,I,1000m + 500m,1:42.6,102.6,2.592483189801983e-06,2,afstand,1000.0,,1,,ergometer,vrij,6:51.8,411.8,2.5661319176803173e-06,10-12-2022,5
1692,5-12-2022,0.0,M,1,Z,1,EJZ,z24,I,1000m + 500m,1:41.7,101.7,2.661921062246292e-06,2,afstand,500.0,,2,,ergometer,vrij,6:51.8,411.8,2.5661319176803173e-06,10-12-2022,5
1693,5-12-2022,0.0,M,1,Z,1,EJZ,z25,I,1000m + 500m,1:40.7,100.7,2.7420136958628894e-06,2,afstand,1000.0,,1,,ergometer,vrij,6:47.0,407.0,2.6579987823339726e-06,10-12-2022,5
1694,5-12-2022,0.0,M,1,Z,1,EJZ,z25,I,1000m + 500m,1:40.5,100.5,2.758416526067467e-06,2,afstand,500.0,,2,,ergometer,vrij,6:47.0,407.0,2.6579987823339726e-06,10-12-2022,5
1695,5-12-2022,0.0,M,1,Z,1,EJZ,z26,I,1000m + 500m,1:40.4,100.4,2.7666670186921078e-06,2,afstand,1000.0,,1,,ergometer,vrij,6:54.3,414.3,2.519957436883346e-06,10-12-2022,5
1696,5-12-2022,0.0,M,1,Z,1,EJZ,z26,I,1000m + 500m,1:40.2,100.2,2.783266976670123e-06,2,afstand,500.0,,2,,ergometer,vrij,6:54.3,414.3,2.519957436883346e-06,10-12-2022,5
1698,15-12-2022,0.0,M,1,Z,1,EJZ,z20,AT,3x10'/5'r,1:47.4,107.4,2.260191239430304e-06,3,tijd,,600,1,300.0,ergometer,22,6:30.0,390.0,3.020954500244441e-06,10-12-2022,-5
1699,15-12-2022,0.0,M,1,Z,1,EJZ,z20,AT,3x10'/5'r,1:47.0,107.0,2.2856340552943856e-06,3,tijd,,600,2,300.0,ergometer,22,6:30.0,390.0,3.020954500244441e-06,10-12-2022,-5
1700,15-12-2022,0.0,M,1,Z,1,EJZ,z20,AT,3x10'/5'r,1:50.1,110.1,2.097954545193834e-06,3,tijd,,600,3,300.0,ergometer,22,6:30.0,390.0,3.020954500244441e-06,10-12-2022,-5
1701,15-12-2022,0.0,M,1,Z,1,EJZ,z21,AT,3x10'/5'r,1:46.5,106.5,2.317977457048343e-06,3,tijd,,600,1,300.0,ergometer,22,6:31.2,391.2,2.9932394949330825e-06,10-12-2022,-5
1702,15-12-2022,0.0,M,1,Z,1,EJZ,z21,AT,3x10'/5'r,1:46.2,106.2,2.337676877231842e-06,3,tijd,,600,2,300.0,ergometer,22,6:31.2,391.2,2.9932394949330825e-06,10-12-2022,-5
1703,15-12-2022,0.0,M,1,Z,1,EJZ,z21,AT,3x10'/5'r,1:45.4,105.4,2.3913117549513797e-06,3,tijd,,600,3,300.0,ergometer,22,6:31.2,391.2,2.9932394949330825e-06,10-12-2022,-5
1704,15-12-2022,0.0,M,1,Z,1,EJZ,z22,AT,3x10'/5'r,1:50.5,110.5,2.075253702081211e-06,3,tijd,,600,1,300.0,ergometer,22,6:47.6,407.6,2.6462780794877645e-06,10-12-2022,-5
1705,15-12-2022,0.0,M,1,Z,1,EJZ,z22,AT,3x10'/5'r,1:50.5,110.5,2.075253702081211e-06,3,tijd,,600,2,300.0,ergometer,22,6:47.6,407.6,2.6462780794877645e-06,10-12-2022,-5
1706,15-12-2022,0.0,M,1,Z,1,EJZ,z22,AT,3x10'/5'r,1:50.3,110.3,2.086562961750096e-06,3,tijd,,600,3,300.0,ergometer,22,6:47.6,407.6,2.6462780794877645e-06,10-12-2022,-5
1707,15-12-2022,0.0,M,1,Z,1,EJZ,z23,AT,3x10'/5'r,1:48.8,108.8,2.1740590970384695e-06,3,tijd,,600,1,300.0,ergometer,22,6:42.7,402.7,2.74405692506045e-06,10-12-2022,-5
1708,15-12-2022,0.0,M,1,Z,1,EJZ,z23,AT,3x10'/5'r,1:48.9,108.9,2.1680754515097068e-06,3,tijd,,600,2,300.0,ergometer,22,6:42.7,402.7,2.74405692506045e-06,10-12-2022,-5
1709,15-12-2022,0.0,M,1,Z,1,EJZ,z23,AT,3x10'/5'r,1:47.3,107.3,2.266516397816714e-06,3,tijd,,600,3,300.0,ergometer,22,6:42.7,402.7,2.74405692506045e-06,10-12-2022,-5
1710,15-12-2022,0.0,M,1,Z,1,EJZ,z15,AT,3x10'/5'r,1:50.7,110.7,2.0640260238652138e-06,3,tijd,,600,1,300.0,ergometer,22,6:46.8,406.8,2.661921062246292e-06,10-12-2022,-5
1711,15-12-2022,0.0,M,1,Z,1,EJZ,z15,AT,3x10'/5'r,1:51.0,111.0,2.047335867642661e-06,3,tijd,,600,2,300.0,ergometer,22,6:46.8,406.8,2.661921062246292e-06,10-12-2022,-5
1712,15-12-2022,0.0,M,1,Z,1,EJZ,z15,AT,3x10'/5'r,1:51.6,111.6,2.0144915384218334e-06,3,tijd,,600,3,300.0,ergometer,22,6:46.8,406.8,2.661921062246292e-06,10-12-2022,-5
1713,15-12-2022,0.0,M,1,Z,1,EJZ,z24,AT,3x10'/5'r,1:54.5,114.5,1.8652694244286508e-06,3,tijd,,600,1,300.0,ergometer,22,6:51.8,411.8,2.5661319176803173e-06,10-12-2022,-5
1714,15-12-2022,0.0,M,1,Z,1,EJZ,z24,AT,3x10'/5'r,1:55.5,115.5,1.8172391253855244e-06,3,tijd,,600,2,300.0,ergometer,22,6:51.8,411.8,2.5661319176803173e-06,10-12-2022,-5
1715,15-12-2022,0.0,M,1,Z,1,EJZ,z24,AT,3x10'/5'r,1:54.6,114.6,1.860390779760843e-06,3,tijd,,600,3,300.0,ergometer,22,6:51.8,411.8,2.5661319176803173e-06,10-12-2022,-5
1716,15-12-2022,0.0,M,1,Z,1,EJZ,z25,AT,3x10'/5'r,1:51.9,111.9,1.998332592712021e-06,3,tijd,,600,1,300.0,ergometer,22,6:47.0,407.0,2.6579987823339726e-06,10-12-2022,-5
1717,15-12-2022,0.0,M,1,Z,1,EJZ,z25,AT,3x10'/5'r,1:51.5,111.5,2.0199165576077044e-06,3,tijd,,600,2,300.0,ergometer,22,6:47.0,407.0,2.6579987823339726e-06,10-12-2022,-5
1718,15-12-2022,0.0,M,1,Z,1,EJZ,z25,AT,3x10'/5'r,1:50.8,110.8,2.0584425480215826e-06,3,tijd,,600,3,300.0,ergometer,22,6:47.0,407.0,2.6579987823339726e-06,10-12-2022,-5
1719,15-12-2022,0.0,M,1,Z,1,EJZ,z26,AT,3x10'/5'r,1:53.5,113.5,1.9150073569624152e-06,3,tijd,,600,1,300.0,ergometer,22,6:54.3,414.3,2.519957436883346e-06,10-12-2022,-5
1720,15-12-2022,0.0,M,1,Z,1,EJZ,z26,AT,3x10'/5'r,1:54.3,114.3,1.8750780078491126e-06,3,tijd,,600,2,300.0,ergometer,22,6:54.3,414.3,2.519957436883346e-06,10-12-2022,-5
1721,15-12-2022,0.0,M,1,Z,1,EJZ,z26,AT,3x10'/5'r,2:20.2,140.2,1.0160474505306893e-06,3,tijd,,600,3,300.0,ergometer,22,6:54.3,414.3,2.519957436883346e-06,10-12-2022,-5
1725,16-10-2023,0.0,M,1,Z,1,EJZ,z27,AT,3x10'/5'r,,,,3,tijd,,600,1,300.0,ergometer,24,6:27.9,387.9,3.0702848280665324e-06,16-12-2023,61
1726,16-10-2023,0.0,M,1,Z,1,EJZ,z27,AT,3x10'/5'r,,,,3,tijd,,600,2,300.0,ergometer,24,6:27.9,387.9,3.0702848280665324e-06,16-12-2023,61
1727,16-10-2023,0.0,M,1,Z,1,EJZ,z27,AT,3x10'/5'r,,,,3,tijd,,600,3,300.0,ergometer,24,6:27.9,387.9,3.0702848280665324e-06,16-12-2023,61
1728,16-10-2023,0.0,M,1,Z,1,EJZ,z28,AT,3x10'/5'r,1:50.0,110.0,2.1036814425244177e-06,3,tijd,,600,1,300.0,ergometer,24,6:38.6,398.6,2.8296070068336517e-06,16-12-2023,61
1729,16-10-2023,0.0,M,1,Z,1,EJZ,z28,AT,3x10'/5'r,1:53.3,113.3,1.925166526062244e-06,3,tijd,,600,2,300.0,ergometer,24,6:38.6,398.6,2.8296070068336517e-06,16-12-2023,61
1730,16-10-2023,0.0,M,1,Z,1,EJZ,z28,AT,3x10'/5'r,1:54.3,114.3,1.8750780078491126e-06,3,tijd,,600,3,300.0,ergometer,24,6:38.6,398.6,2.8296070068336517e-06,16-12-2023,61
1731,16-10-2023,0.0,M,1,Z,1,EJZ,z29,AT,3x10'/5'r,1:53.5,113.5,1.9150073569624152e-06,3,tijd,,600,1,300.0,ergometer,24,6:40.2,400.2,2.7958041965026234e-06,16-12-2023,61
1732,16-10-2023,0.0,M,1,Z,1,EJZ,z29,AT,3x10'/5'r,1:55.2,115.2,1.8314733099708501e-06,3,tijd,,600,2,300.0,ergometer,24,6:40.2,400.2,2.7958041965026234e-06,16-12-2023,61
1733,16-10-2023,0.0,M,1,Z,1,EJZ,z29,AT,3x10'/5'r,1:53.5,113.5,1.9150073569624152e-06,3,tijd,,600,3,300.0,ergometer,24,6:40.2,400.2,2.7958041965026234e-06,16-12-2023,61
1734,16-10-2023,0.0,M,1,Z,1,EJZ,z30,AT,3x10'/5'r,1:57.1,117.1,1.7437625493725271e-06,3,tijd,,600,1,300.0,ergometer,24,6:49.4,409.4,2.61152682005814e-06,16-12-2023,61
1735,16-10-2023,0.0,M,1,Z,1,EJZ,z30,AT,3x10'/5'r,1:56.5,116.5,1.7708437999556815e-06,3,tijd,,600,2,300.0,ergometer,24,6:49.4,409.4,2.61152682005814e-06,16-12-2023,61
1736,16-10-2023,0.0,M,1,Z,1,EJZ,z30,AT,3x10'/5'r,1:54.4,114.4,1.8701651422077845e-06,3,tijd,,600,3,300.0,ergometer,24,6:49.4,409.4,2.61152682005814e-06,16-12-2023,61
1738,23-10-2023,0.0,M,1,Z,1,EJZ,z27,AT,3x10'/5'r,1:54.6,114.6,1.860390779760843e-06,3,tijd,,600,1,300.0,ergometer,24,6:27.9,387.9,3.0702848280665324e-06,16-12-2023,54
1739,23-10-2023,0.0,M,1,Z,1,EJZ,z27,AT,3x10'/5'r,1:51.3,111.3,2.0308251743789614e-06,3,tijd,,600,2,300.0,ergometer,24,6:27.9,387.9,3.0702848280665324e-06,16-12-2023,54
1740,23-10-2023,0.0,M,1,Z,1,EJZ,z27,AT,3x10'/5'r,1:48.3,108.3,2.204309952314501e-06,3,tijd,,600,3,300.0,ergometer,24,6:27.9,387.9,3.0702848280665324e-06,16-12-2023,54
1741,23-10-2023,0.0,M,1,Z,1,EJZ,z28,AT,3x10'/5'r,1:49.4,109.4,2.1384842959764175e-06,3,tijd,,600,1,300.0,ergometer,24,6:38.6,398.6,2.8296070068336517e-06,16-12-2023,54
1742,23-10-2023,0.0,M,1,Z,1,EJZ,z28,AT,3x10'/5'r,1:51.3,111.3,2.0308251743789614e-06,3,tijd,,600,2,300.0,ergometer,24,6:38.6,398.6,2.8296070068336517e-06,16-12-2023,54
1743,23-10-2023,0.0,M,1,Z,1,EJZ,z28,AT,3x10'/5'r,1:51.7,111.7,2.0090859289517484e-06,3,tijd,,600,3,300.0,ergometer,24,6:38.6,398.6,2.8296070068336517e-06,16-12-2023,54
1744,23-10-2023,0.0,M,1,Z,1,EJZ,z29,AT,3x10'/5'r,1:52.2,112.2,1.9823460080629033e-06,3,tijd,,600,1,300.0,ergometer,24,6:40.2,400.2,2.7958041965026234e-06,16-12-2023,54
1745,23-10-2023,0.0,M,1,Z,1,EJZ,z29,AT,3x10'/5'r,1:53.5,113.5,1.9150073569624152e-06,3,tijd,,600,2,300.0,ergometer,24,6:40.2,400.2,2.7958041965026234e-06,16-12-2023,54
1746,23-10-2023,0.0,M,1,Z,1,EJZ,z29,AT,3x10'/5'r,1:53.9,113.9,1.8949024578623447e-06,3,tijd,,600,3,300.0,ergometer,24,6:40.2,400.2,2.7958041965026234e-06,16-12-2023,54
1747,23-10-2023,0.0,M,1,Z,1,EJZ,z30,AT,3x10'/5'r,1:52.7,112.7,1.9560785161896475e-06,3,tijd,,600,1,300.0,ergometer,24,6:49.4,409.4,2.61152682005814e-06,16-12-2023,54
1748,23-10-2023,0.0,M,1,Z,1,EJZ,z30,AT,3x10'/5'r,1:56.8,116.8,1.7572336170398721e-06,3,tijd,,600,2,300.0,ergometer,24,6:49.4,409.4,2.61152682005814e-06,16-12-2023,54
1749,23-10-2023,0.0,M,1,Z,1,EJZ,z30,AT,3x10'/5'r,1:55.3,115.3,1.8267121165776203e-06,3,tijd,,600,3,300.0,ergometer,24,6:49.4,409.4,2.61152682005814e-06,16-12-2023,54
1751,30-10-2023,0.0,M,1,Z,1,EJZ,z27,AT,3x10'/5'r,1:49.2,109.2,2.1502557428170274e-06,3,tijd,,600,1,300.0,ergometer,24,6:27.9,387.9,3.0702848280665324e-06,16-12-2023,47
1752,30-10-2023,0.0,M,1,Z,1,EJZ,z27,AT,3x10'/5'r,1:48.9,108.9,2.1680754515097068e-06,3,tijd,,600,2,300.0,ergometer,24,6:27.9,387.9,3.0702848280665324e-06,16-12-2023,47
1753,30-10-2023,0.0,M,1,Z,1,EJZ,z27,AT,3x10'/5'r,1:48.8,108.8,2.1740590970384695e-06,3,tijd,,600,3,300.0,ergometer,24,6:27.9,387.9,3.0702848280665324e-06,16-12-2023,47
1754,30-10-2023,0.0,M,1,Z,1,EJZ,z28,AT,3x10'/5'r,1:48.9,108.9,2.1680754515097068e-06,3,tijd,,600,1,300.0,ergometer,24,6:38.6,398.6,2.8296070068336517e-06,16-12-2023,47
1755,30-10-2023,0.0,M,1,Z,1,EJZ,z28,AT,3x10'/5'r,1:49.7,109.7,2.1209876933984085e-06,3,tijd,,600,2,300.0,ergometer,24,6:38.6,398.6,2.8296070068336517e-06,16-12-2023,47
1756,30-10-2023,0.0,M,1,Z,1,EJZ,z28,AT,3x10'/5'r,1:50.6,110.6,2.0696297113723383e-06,3,tijd,,600,3,300.0,ergometer,24,6:38.6,398.6,2.8296070068336517e-06,16-12-2023,47
1757,30-10-2023,0.0,M,1,Z,1,EJZ,z29,AT,3x10'/5'r,1:49.2,109.2,2.1502557428170274e-06,3,tijd,,600,1,300.0,ergometer,24,6:40.2,400.2,2.7958041965026234e-06,16-12-2023,47
1758,30-10-2023,0.0,M,1,Z,1,EJZ,z29,AT,3x10'/5'r,1:50.6,110.6,2.0696297113723383e-06,3,tijd,,600,2,300.0,ergometer,24,6:40.2,400.2,2.7958041965026234e-06,16-12-2023,47
1759,30-10-2023,0.0,M,1,Z,1,EJZ,z29,AT,3x10'/5'r,1:51.5,111.5,2.0199165576077044e-06,3,tijd,,600,3,300.0,ergometer,24,6:40.2,400.2,2.7958041965026234e-06,16-12-2023,47
1760,30-10-2023,0.0,M,1,Z,1,EJZ,z30,AT,3x10'/5'r,1:51.9,111.9,1.998332592712021e-06,3,tijd,,600,1,300.0,ergometer,24,6:49.4,409.4,2.61152682005814e-06,16-12-2023,47
1761,30-10-2023,0.0,M,1,Z,1,EJZ,z30,AT,3x10'/5'r,1:52.6,112.6,1.961294722822181e-06,3,tijd,,600,2,300.0,ergometer,24,6:49.4,409.4,2.61152682005814e-06,16-12-2023,47
